23,23,23,25,25,23,26,25,26,27,27,25,26,26,27,26,25,27,27,26,26,26,26,27,28,29,27,28,27,29,29,28,28,29,29,28,29,27,29,27,27,27,27,28,28,29,27,29,29,30,30,31,32,33,32,31,30,32,32,32,31,35,33,33,31,33,33,32,33,33,33,31,35,33,35,35,36,35,33,33,23,24,25,25,25,26,23,26,27,28,27,24,26,26,25,26,25,25,27,26,27,27,26,27,26,27,27,26,26,27,28,30,27,30,28,29,27,29,26,27,27,28,28,27,28,27,28,27,31,32,31,31,31,31,31,32,31,32,32,35,33,33,33,32,30,33,32,33,32,34,33,35,32,34,33,35,33,35,33,32
25,23,25,23,23,24,23,24,25,26,25,25,25,27,26,26,26,27,25,23,25,26,23,25,26,28,28,27,27,27,28,28,29,27,27,28,27,26,28,25,27,25,28,28,28,26,29,27,30,30,30,32,32,31,31,32,31,32,33,31,31,32,32,31,32,32,31,33,32,32,31,33,33,32,33,36,35,34,33,33,24,27,25,26,26,26,25,28,25,27,26,27,27,26,25,28,26,27,27,26,26,26,27,27,27,27,27,29,28,29,29,27,30,30,28,27,28,27,28,27,28,29,30,27,29,30,28,30,29,31,32,32,33,33,32,32,31,33,31,33,32,33,32,33,33,33,32,33,32,33,33,33,33,35,33,35,35,33,33,34
25,27,27,26,25,26,25,26,27,28,27,26,27,25,26,27,27,27,26,27,27,27,27,27,27,29,29,29,29,28,30,29,30,28,29,27,29,29,28,30,29,29,28,29,27,30,27,28,30,31,29,32,32,32,33,34,33,32,32,33,32,33,32,32,33,33,33,33,32,33,33,33,32,33,33,33,33,35,35,35,23,26,26,24,25,27,27,26,27,27,27,26,27,27,26,27,28,27,27,27,26,26,27,27,28,29,28,29,27,27,29,30,29,30,30,27,30,27,30,27,27,29,29,27,28,29,29,27,29,31,31,35,32,33,32,33,32,33,33,33,33,33,33,33,33,32,32,32,31,33,32,33,32,31,33,33,35,35,35,34
24,24,25,24,26,26,27,25,25,28,27,27,26,27,27,27,27,27,26,28,27,27,27,28,29,27,30,29,29,28,28,30,29,31,30,30,30,28,29,28,28,30,27,27,29,28,30,30,31,32,33,31,32,32,33,31,33,33,35,34,33,33,33,33,31,33,30,34,32,33,33,31,33,33,33,35,36,35,34,32,25,25,25,25,24,26,26,25,27,25,27,27,27,25,26,27,26,26,27,28,29,27,27,28,27,29,27,28,27,29,32,29,29,30,29,28,27,27,30,27,28,28,29,28,28,29,30,31,30,32,31,33,32,33,33,33,33,33,32,33,33,32,33,32,32,32,33,33,31,32,32,31,33,33,35,34,35,35,32,33
22,23,25,25,25,24,25,25,25,26,26,25,25,26,27,26,26,29,26,26,25,27,27,29,27,28,29,29,29,28,29,30,30,30,28,29,28,27,28,29,29,27,28,28,28,31,30,31,31,32,31,33,32,31,32,31,33,33,32,31,32,33,32,33,32,31,31,31,31,31,33,33,33,33,35,33,33,31,31,31,26,25,24,25,26,26,25,24,25,25,27,26,26,27,27,26,27,27,27,27,27,28,27,29,28,31,29,29,27,30,29,30,29,30,30,28,30,30,29,29,29,29,30,30,31,31,31,29,31,32,32,31,33,32,33,33,31,32,33,32,33,32,32,31,31,31,30,32,31,31,35,32,35,34,33,33,33,32,32,31
24,24,26,26,25,25,25,26,26,26,25,27,27,26,28,27,27,27,27,27,27,27,27,28,27,29,29,30,30,30,31,31,31,31,30,30,29,30,31,30,29,30,29,30,31,31,31,31,31,32,33,33,35,33,32,33,33,33,33,32,33,33,33,32,32,31,32,33,32,33,33,34,33,33,33,31,33,33,33,32,23,27,25,23,24,25,23,23,23,25,25,25,25,25,25,27,27,25,27,26,26,26,25,28,26,27,29,28,28,29,31,31,31,30,31,30,31,30,30,29,31,31,29,31,30,31,30,31,32,32,31,33,33,33,33,33,33,32,33,33,32,33,33,30,33,32,32,33,32,31,32,31,33,33,32,31,33,31,32,31
26,25,26,23,25,24,25,24,23,23,25,23,25,25,23,27,25,25,25,26,25,25,26,26,28,29,28,27,29,29,29,30,29,31,30,30,31,29,29,31,31,29,30,30,31,31,31,30,31,33,33,33,33,34,33,34,32,32,32,31,33,32,32,32,32,33,33,33,31,30,32,32,31,31,30,31,33,31,31,31,26,26,25,24,25,24,23,26,25,25,25,23,24,23,23,26,25,25,25,25,25,25,25,26,26,27,27,27,27,28,29,27,29,31,29,28,29,29,31,31,30,29,30,29,31,31,31,31,31,32,31,33,33,33,33,33,33,32,32,32,32,33,32,32,34,33,32,32,32,31,31,32,31,30,32,31,31,31,31,29
25,27,25,24,25,25,23,25,26,27,26,25,25,25,23,25,25,25,25,24,22,25,25,25,25,26,26,27,27,27,27,28,28,28,28,27,28,28,27,28,30,29,30,31,30,31,31,30,31,32,33,32,33,34,33,33,35,33,33,32,33,33,34,33,33,32,31,31,31,30,31,31,31,31,31,30,32,31,29,31,26,28,27,26,25,25,27,25,27,27,26,23,26,25,26,24,25,26,25,23,23,23,23,26,25,26,25,26,28,27,27,27,27,27,27,28,26,27,27,26,28,28,29,30,29,30,30,31,32,33,33,33,32,34,33,33,33,33,33,34,33,33,33,30,31,32,31,31,28,30,31,31,29,28,29,29,30,30,29,30
27,27,28,26,25,26,27,26,27,27,27,25,25,25,26,25,25,26,25,25,25,25,23,25,25,27,26,26,25,27,27,27,26,27,27,26,25,27,26,26,27,27,27,28,28,29,30,29,29,31,32,31,33,31,31,32,31,33,33,33,32,33,31,31,31,30,31,29,29,30,31,30,29,28,28,27,29,29,27,27,27,28,27,27,26,27,26,27,27,27,27,28,27,27,26,27,27,27,25,26,27,25,26,26,25,27,25,27,27,27,27,25,26,27,27,25,25,26,27,26,27,27,27,28,29,29,27,26,27,30,30,31,31,31,31,31,32,33,33,32,31,31,31,31,29,30,29,29,29,31,32,28,28,27,29,27,27,26,22,22
26,28,27,26,27,27,29,29,28,31,30,28,27,27,28,28,27,27,25,27,25,27,26,27,27,27,27,27,26,26,27,27,27,27,25,25,27,25,26,27,29,30,30,29,28,29,29,27,29,30,30,31,31,30,31,33,32,32,31,31,30,32,31,30,29,28,29,28,27,29,30,27,26,25,24,23,23,16,15,15,26,27,26,27,26,27,27,27,27,29,30,28,27,26,27,29,29,27,27,27,27,27,26,29,27,28,28,27,27,26,27,27,27,27,27,26,25,26,26,27,29,31,30,30,31,30,29,29,30,31,31,31,31,28,31,31,32,32,31,31,31,31,31,29,28,27,27,27,27,29,26,24,20,16,15,14,11,8,7,8
27,29,28,26,26,27,27,27,27,28,29,31,28,28,28,29,27,28,27,28,29,28,27,29,29,29,29,30,29,29,29,29,27,27,27,27,26,27,29,30,32,31,30,31,32,30,31,32,31,33,31,33,33,32,30,31,31,31,31,30,31,31,28,29,27,27,27,26,25,26,22,15,11,7,6,6,4,1,2,3,25,27,27,26,25,25,25,26,28,27,27,27,27,27,27,27,28,27,27,27,28,27,27,29,28,29,30,29,29,29,31,31,28,29,28,28,28,29,29,29,29,31,30,31,31,31,31,31,32,33,31,33,33,32,31,31,30,29,30,30,28,28,28,27,27,26,26,25,20,15,8,3,2,0,0,3,2,3,4,2
23,27,25,26,27,25,27,27,27,26,28,28,27,28,27,29,29,28,27,27,27,27,27,27,27,29,29,30,28,29,29,31,30,31,30,30,29,29,30,30,31,30,29,30,31,31,30,31,32,33,33,33,32,30,29,28,28,28,29,28,28,27,28,27,27,26,25,21,11,6,0,0,2,6,7,9,10,11,9,8,22,27,26,25,25,25,26,28,27,26,27,26,24,27,27,27,27,28,27,27,27,27,27,31,29,29,28,29,30,30,29,30,29,31,29,30,30,31,29,30,31,30,31,31,30,31,31,32,33,33,32,31,31,29,27,28,29,29,29,28,30,29,26,27,25,23,20,12,5,1,1,5,5,8,15,17,16,17,17,17
25,25,25,26,25,24,26,27,27,27,27,27,27,27,27,26,26,26,26,26,27,26,27,27,28,27,27,28,27,29,30,29,29,31,30,30,31,29,31,31,32,31,31,31,30,31,31,32,33,33,30,30,30,30,27,29,28,27,29,29,29,26,27,26,24,19,8,4,1,2,6,7,10,13,17,12,13,15,12,1,23,25,25,24,25,25,25,26,27,25,26,26,25,27,26,26,27,26,25,26,24,25,26,27,27,25,27,27,26,29,27,29,29,29,29,28,30,28,31,29,29,29,30,29,28,29,30,30,30,31,27,29,29,28,28,29,27,27,28,27,28,27,27,24,18,8,1,0,3,7,12,17,17,15,10,1,3,3,5,6
25,26,26,25,26,25,27,26,26,25,25,26,26,27,27,27,27,26,26,26,26,26,27,26,27,27,28,27,28,27,28,28,29,29,28,28,30,29,31,29,29,28,29,29,29,28,30,29,30,30,28,30,29,28,28,28,26,28,30,28,27,28,23,20,7,2,1,7,12,12,17,12,8,6,13,23,25,28,28,30,25,26,25,25,26,25,25,25,24,24,26,25,27,27,26,25,26,26,25,26,27,27,26,26,29,27,26,26,26,27,28,28,27,27,27,29,28,29,28,29,30,27,29,29,30,30,31,30,30,30,29,27,28,29,28,27,27,27,28,27,28,28,25,14,1,2,5,11,17,17,11,3,7,17,30,32,32,33,34,33
25,26,27,24,25,27,25,26,27,26,27,26,26,27,25,26,25,26,25,25,26,26,25,26,27,26,27,27,27,27,28,28,27,27,27,27,28,27,29,28,29,29,29,29,31,31,31,32,32,29,29,28,29,28,27,27,27,28,28,28,27,27,21,3,2,3,7,11,16,12,1,9,17,27,31,34,35,35,34,34,23,27,25,23,25,25,25,25,25,27,25,25,26,26,26,26,27,26,26,27,25,25,25,26,27,27,25,27,26,28,27,27,28,27,27,27,28,27,28,29,28,30,32,29,31,31,30,31,32,30,28,27,28,28,27,26,27,27,27,27,28,26,16,0,3,6,13,16,16,13,6,21,26,32,34,35,35,34,33,33
