17,17,16,21,20,19,22,21,22,24,26,24,25,25,25,23,22,25,24,23,24,25,27,27,27,27,26,26,27,27,28,27,27,27,25,28,27,27,27,25,26,27,27,27,27,27,27,28,29,28,29,28,31,31,31,30,30,31,30,31,31,32,31,32,32,32,31,31,32,32,33,31,33,33,33,33,33,33,33,33,6,9,11,13,17,18,19,21,24,25,25,22,23,25,23,25,23,24,24,24,25,25,26,26,25,27,27,25,26,26,27,28,26,29,27,27,27,28,26,27,26,28,27,26,27,26,28,27,29,30,28,31,31,30,31,31,31,32,31,33,33,32,31,31,31,33,31,31,32,32,33,33,32,33,32,33,32,32,32,34
1,0,4,7,10,13,17,20,21,23,23,23,24,26,24,22,24,25,23,25,23,25,25,25,25,27,27,27,27,28,28,28,27,27,27,29,27,27,26,26,26,27,27,27,27,25,28,29,30,27,29,31,31,31,32,31,31,31,32,31,32,31,30,31,31,32,31,31,31,31,32,32,32,32,32,33,32,32,32,33,8,7,6,1,3,11,17,19,21,22,24,25,25,23,23,24,24,26,23,25,25,26,25,27,27,27,26,28,27,28,28,27,28,30,27,27,27,28,28,27,27,28,28,27,27,28,27,30,29,29,31,32,32,32,32,32,31,31,31,32,32,32,31,33,33,33,31,33,31,31,32,31,33,34,31,32,32,32,33,34
15,13,13,8,3,3,15,17,21,25,23,23,25,23,25,23,23,25,25,25,25,26,26,25,26,27,28,28,27,28,28,30,30,27,27,28,28,28,28,30,28,29,28,27,27,28,27,29,30,29,30,32,32,33,32,33,32,30,30,32,31,32,31,31,34,31,32,33,31,32,32,31,32,33,31,30,31,33,35,33,15,17,16,17,9,1,11,13,18,21,23,25,26,25,24,25,25,25,25,22,23,25,27,25,27,27,25,28,27,27,28,29,27,28,28,26,28,29,29,27,25,28,28,27,28,28,27,28,29,31,31,33,31,32,32,31,32,31,32,32,31,31,32,32,32,31,31,32,29,32,31,31,31,32,31,31,33,32,33,35
6,10,6,12,16,7,5,11,18,22,25,24,25,27,25,22,23,25,25,25,24,27,26,27,27,26,28,27,28,28,28,28,28,30,29,30,30,29,29,27,28,28,27,27,30,28,29,29,30,30,31,31,31,31,31,31,33,31,34,33,33,32,33,33,31,31,31,32,31,32,33,31,32,33,33,33,33,33,33,33,11,16,15,5,10,13,0,8,16,21,23,23,24,25,25,25,25,25,25,25,27,27,26,26,26,27,25,27,27,27,29,28,27,28,27,29,28,27,29,25,27,27,27,28,27,27,29,29,30,30,31,31,31,33,31,31,32,32,31,31,31,31,32,32,32,31,32,31,30,31,32,30,33,33,33,32,33,32,33,32
29,30,30,26,12,15,2,7,13,21,23,22,25,25,26,25,26,26,25,25,26,27,25,27,26,27,28,27,27,27,27,30,28,28,28,29,28,27,28,28,27,27,27,28,27,29,29,31,31,31,31,33,31,32,31,31,33,32,33,31,32,31,31,31,31,31,30,31,29,32,32,31,32,34,33,32,31,31,31,31,30,31,33,31,25,5,3,6,12,19,22,23,25,26,25,25,25,25,26,26,25,28,26,27,28,30,28,27,28,29,27,30,29,28,28,29,29,29,27,28,28,29,27,29,30,29,31,31,31,31,33,32,33,33,33,33,32,32,32,32,33,31,31,31,31,32,31,31,31,31,33,32,32,33,32,31,31,31,32,31
32,33,33,32,27,1,7,6,15,20,21,24,25,24,26,26,25,26,26,27,25,26,27,27,27,28,27,30,30,28,31,31,30,30,29,28,28,28,29,29,28,31,28,30,30,31,31,32,31,32,31,33,35,32,33,33,33,32,33,33,33,32,32,31,32,31,31,32,31,32,32,33,32,32,32,31,32,33,34,32,34,34,33,32,27,6,3,6,13,20,22,23,23,24,24,23,23,25,26,25,22,25,23,27,27,26,27,27,28,28,29,31,30,29,29,30,31,29,29,28,29,31,29,30,29,29,29,31,31,31,31,32,32,33,33,33,33,32,32,32,31,31,32,31,32,31,32,32,31,31,32,31,30,33,31,30,30,31,31,32
34,34,34,33,25,10,0,8,14,20,22,22,23,23,22,23,22,24,23,24,23,25,24,25,26,27,26,27,28,28,28,30,28,30,30,29,30,29,28,30,29,29,30,30,30,30,31,31,31,32,32,33,32,35,35,34,33,32,32,33,31,31,31,32,33,31,33,33,31,31,32,30,31,31,30,31,31,30,31,31,32,33,33,32,25,17,5,11,15,19,21,21,23,23,22,23,22,24,23,24,23,23,23,25,26,25,25,27,27,26,27,27,28,30,30,29,29,29,30,28,29,29,30,28,29,31,30,30,31,31,31,33,32,32,32,33,33,32,32,33,32,31,32,33,33,31,32,31,32,32,32,31,31,31,31,30,28,30,30,31
31,31,32,31,14,12,6,11,16,20,22,22,22,24,22,23,21,22,23,23,22,24,25,25,25,25,26,27,27,26,26,28,27,27,27,26,27,28,28,28,28,29,29,30,29,29,31,31,31,31,32,32,32,33,32,33,33,31,32,32,32,33,32,34,33,32,31,31,31,30,31,31,32,31,30,28,29,30,29,31,28,28,30,27,3,7,9,14,19,22,24,21,23,23,23,21,21,23,23,21,21,23,23,23,24,25,25,26,27,27,25,26,26,25,26,26,26,27,28,25,27,28,28,28,28,28,30,31,31,31,32,33,31,34,32,32,33,32,32,34,33,32,33,31,32,32,31,31,28,29,30,31,29,29,28,27,28,29,29,30
26,28,27,24,7,3,11,17,20,22,23,23,25,24,25,23,21,23,23,22,22,23,23,23,23,25,25,25,25,26,25,26,25,25,27,25,25,26,26,23,25,26,27,28,27,26,28,29,29,29,30,31,32,31,31,31,31,32,32,32,33,32,30,31,31,30,30,28,29,30,32,28,29,28,28,27,27,27,28,28,26,24,26,24,11,0,13,17,20,23,25,25,26,25,25,25,25,25,23,23,24,25,25,24,23,25,23,25,27,26,25,25,25,26,25,25,25,25,26,25,26,26,27,28,28,27,25,25,27,29,29,31,31,31,31,31,32,33,33,33,31,31,30,31,30,29,29,30,29,30,32,28,29,28,27,27,27,27,25,24
30,26,28,24,15,2,15,21,22,25,25,25,26,25,25,25,26,25,23,23,23,26,26,25,25,26,26,25,25,25,26,27,25,27,25,25,25,25,25,27,27,29,30,28,28,27,28,27,28,28,29,30,31,31,31,32,32,31,31,31,32,31,31,30,29,28,28,28,27,28,30,27,27,27,25,25,22,22,18,15,31,30,28,18,14,5,15,20,22,25,27,26,26,27,27,25,27,27,26,23,25,27,27,27,27,27,28,27,26,27,27,27,27,26,26,25,25,26,27,26,29,30,30,29,30,28,28,29,30,30,31,31,31,28,31,31,32,32,32,31,31,30,30,29,29,27,27,27,27,29,28,25,25,19,18,17,14,11,8,8
31,28,27,5,5,8,17,21,22,25,27,27,27,27,28,26,27,27,26,28,28,28,28,28,28,28,27,29,28,29,29,28,27,27,27,26,27,29,29,28,30,30,30,30,30,29,31,31,31,31,32,32,33,32,31,31,31,31,31,30,32,30,29,28,28,27,28,26,25,27,25,18,13,9,9,6,5,2,2,1,31,28,21,16,1,10,18,20,24,24,27,25,27,26,27,27,27,27,27,27,25,27,27,29,27,29,28,28,28,29,30,29,27,27,29,30,28,30,29,27,30,31,31,31,30,30,31,31,31,31,31,33,33,32,32,32,31,31,30,30,29,27,28,28,27,27,26,24,22,18,15,7,6,6,3,1,2,3,4,3
